犬柳磊荐,瘤开,厚啦,窜拌
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
1.0,傈合,5.532739154033118e-07,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
1.0,傈合,5.532739154033118e-07,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
1.0,傈合,5.532739154033118e-07,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
1.0,傈合,5.532739154033118e-07,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
1.0,傈合,5.532739154033118e-07,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
0.0,傈合,0.0,0.3333333333333333
